Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 10/10/2013
TIME       : 21:56:08
FILENAME   : D:\Diver Office\CSV\bro_oevre2_131010215608_88034.CSV
CREATED BY : SWS Diver-Office 3.0.90.7
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=13
  Status                  =Started =0
  Serial number           =.N15-88034  312.
  Instrument number       =                    
                          =0
  Location                =bro_oevre2
  Sample period           =M20
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =1000.0    cm
  Master level            =0         CM WC
  Altitude                =4         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =30.000    mS/cm


[Series settings]
  Serial number           =.N15-88034  312.
  Instrument number       =                    
  Location                =bro_oevre2
  Sample period           =00 00:20:00 0
  Sample method           =T   
  Start date / time       =00:00:10 09-05-13
  End date / time         =00:20:16 10-10-13
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =1000.0    cm
  Master level            =0         CM WC
  Altitude                =4         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =30.000    mS/cm


[Data]
11108
Date/time;Pressure[cm];Temperature[°C];1:Conductivity[mS/cm]
2013-05-29 11:40:00;1029.4;4.72;0.001
2013-05-29 12:00:00;1029.4;4.76;0.001
2013-05-29 12:20:00;1029.4;5.06;0.001
2013-05-29 12:40:00;1029.2;5.75;0.001
2013-05-29 13:00:00;1028.7;6.18;0.001
2013-05-29 13:20:00;1029.2;6.16;0.001
2013-05-29 13:40:00;1029.2;6.38;0.001
2013-05-29 14:00:00;1029.3;6.74;0.001
2013-05-29 14:20:00;1029.2;6.80;0.001
2013-05-29 14:40:00;1029.3;6.76;0.001
2013-05-29 15:00:00;1029.4;6.66;0.001
2013-05-29 15:20:00;1029.5;6.81;0.001
2013-05-29 15:40:00;1028.8;6.79;0.001
2013-05-29 16:00:00;1029.3;6.85;0.001
2013-05-29 16:20:00;1029.7;6.89;0.001
2013-05-29 16:40:00;1029.9;7.03;0.001
2013-05-29 17:00:00;1029.9;7.03;0.001
2013-05-29 17:20:00;1029.9;6.79;0.001
2013-05-29 17:40:00;1029.9;6.66;0.001
2013-05-29 18:00:00;1029.9;6.14;0.001
2013-05-29 18:20:00;1030.2;5.57;0.001
2013-05-29 18:40:00;1030.2;5.32;0.001
2013-05-29 19:00:00;1030.4;5.26;0.001
2013-05-29 19:20:00;1030.2;5.27;0.001
2013-05-29 19:40:00;1030.0;5.38;0.001
2013-05-29 20:00:00;1030.6;5.65;0.001
2013-05-29 20:20:00;1030.4;5.46;0.001
2013-05-29 20:40:00;1030.2;5.32;0.001
2013-05-29 21:00:00;1030.6;5.24;0.001
2013-05-29 21:20:00;1030.9;5.21;0.001
2013-05-29 21:40:00;1030.9;5.12;0.001
2013-05-29 22:00:00;1030.9;5.00;0.001
2013-05-29 22:20:00;1031.1;4.89;0.001
2013-05-29 22:40:00;1031.4;4.86;0.001
2013-05-29 23:00:00;1030.9;4.75;0.001
2013-05-29 23:20:00;1030.9;4.46;0.001
2013-05-29 23:40:00;1031.4;4.32;0.001
2013-05-30 00:00:00;1031.1;3.86;0.001
2013-05-30 00:20:00;1031.1;3.71;0.001
2013-05-30 00:40:00;1030.9;3.64;0.001
2013-05-30 01:00:00;1030.9;3.57;0.001
2013-05-30 01:20:00;1030.4;3.25;0.001
2013-05-30 01:40:00;1031.1;2.99;0.001
2013-05-30 02:00:00;1031.4;2.85;0.001
2013-05-30 02:20:00;1031.3;2.73;0.001
2013-05-30 02:40:00;1031.5;2.64;0.001
2013-05-30 03:00:00;1031.6;2.60;0.001
2013-05-30 03:20:00;1031.5;2.50;0.001
2013-05-30 03:40:00;1031.8;2.34;0.001
2013-05-30 04:00:00;1031.8;2.50;0.001
2013-05-30 04:20:00;1032.2;2.78;0.001
2013-05-30 04:40:00;1032.0;2.89;0.001
2013-05-30 05:00:00;1032.7;3.08;0.001
2013-05-30 05:20:00;1032.5;3.24;0.001
2013-05-30 05:40:00;1032.6;3.35;0.001
2013-05-30 06:00:00;1031.8;3.53;0.001
2013-05-30 06:20:00;1032.1;3.69;0.001
2013-05-30 06:40:00;1032.1;3.78;0.001
2013-05-30 07:00:00;1032.2;3.93;0.001
2013-05-30 07:20:00;1032.1;4.16;0.001
2013-05-30 07:40:00;1032.1;4.38;0.001
2013-05-30 08:00:00;1032.1;4.57;0.001
2013-05-30 08:20:00;1032.1;4.68;0.001
2013-05-30 08:40:00;1031.8;4.80;0.001
2013-05-30 09:00:00;1031.8;5.00;0.001
2013-05-30 09:20:00;1031.6;5.32;0.001
2013-05-30 09:40:00;1031.6;5.52;0.001
2013-05-30 10:00:00;1031.4;5.74;0.001
2013-05-30 10:20:00;1031.6;5.76;0.001
2013-05-30 10:40:00;1031.4;6.10;0.001
2013-05-30 11:00:00;1031.6;6.31;0.001
2013-05-30 11:20:00;1031.2;6.44;0.001
2013-05-30 11:40:00;1031.1;6.68;0.001
2013-05-30 12:00:00;1030.7;6.92;0.001
2013-05-30 12:20:00;1030.7;7.04;0.001
2013-05-30 12:40:00;1031.4;7.33;0.001
2013-05-30 13:00:00;1031.1;7.30;0.001
2013-05-30 13:20:00;1030.5;7.41;0.001
2013-05-30 13:40:00;1030.7;7.36;0.001
2013-05-30 14:00:00;1030.7;7.59;0.001
2013-05-30 14:20:00;1030.7;7.66;0.001
2013-05-30 14:40:00;1030.5;7.73;0.001
2013-05-30 15:00:00;1030.4;7.60;0.001
2013-05-30 15:20:00;1030.9;7.72;0.001
2013-05-30 15:40:00;1030.7;7.82;0.001
2013-05-30 16:00:00;1030.7;7.85;0.001
2013-05-30 16:20:00;1030.2;7.98;0.001
2013-05-30 16:40:00;1030.7;7.96;0.001
2013-05-30 17:00:00;1031.2;7.96;0.001
2013-05-30 17:20:00;1030.6;7.77;0.001
2013-05-30 17:40:00;1030.7;7.71;0.001
2013-05-30 18:00:00;1030.9;7.63;0.001
2013-05-30 18:20:00;1031.2;7.55;0.001
2013-05-30 18:40:00;1031.4;7.35;0.001
2013-05-30 19:00:00;1031.2;7.18;0.001
2013-05-30 19:20:00;1031.2;7.01;0.001
2013-05-30 19:40:00;1031.4;6.81;0.001
2013-05-30 20:00:00;1032.1;6.59;0.001
2013-05-30 20:20:00;1031.4;6.39;0.001
2013-05-30 20:40:00;1032.3;6.22;0.001
2013-05-30 21:00:00;1031.7;6.02;0.001
2013-05-30 21:20:00;1032.3;5.81;0.001
2013-05-30 21:40:00;1032.1;5.59;0.001
2013-05-30 22:00:00;1032.6;5.42;0.001
2013-05-30 22:20:00;1032.3;5.23;0.001
2013-05-30 22:40:00;1032.1;5.04;0.001
2013-05-30 23:00:00;1032.6;4.87;0.001
2013-05-30 23:20:00;1032.3;4.73;0.001
2013-05-30 23:40:00;1032.1;4.55;0.001
2013-05-31 00:00:00;1032.5;4.41;0.001
2013-05-31 00:20:00;1032.3;4.33;0.001
2013-05-31 00:40:00;1032.3;4.19;0.001
2013-05-31 01:00:00;1032.6;3.99;0.001
2013-05-31 01:20:00;1032.7;3.45;0.001
2013-05-31 01:40:00;1032.5;3.26;0.001
2013-05-31 02:00:00;1032.3;2.97;0.001
2013-05-31 02:20:00;1032.3;2.77;0.001
2013-05-31 02:40:00;1032.7;2.61;0.001
2013-05-31 03:00:00;1032.7;2.46;0.001
2013-05-31 03:20:00;1033.0;2.31;0.001
2013-05-31 03:40:00;1033.2;2.22;0.001
2013-05-31 04:00:00;1032.8;2.46;0.001
2013-05-31 04:20:00;1033.0;2.58;0.001
2013-05-31 04:40:00;1032.8;2.67;0.001
2013-05-31 05:00:00;1033.0;2.93;0.001
2013-05-31 05:20:00;1033.2;3.17;0.001
2013-05-31 05:40:00;1033.4;3.35;0.001
2013-05-31 06:00:00;1033.3;3.53;0.001
2013-05-31 06:20:00;1033.3;3.70;0.001
2013-05-31 06:40:00;1033.0;3.92;0.001
2013-05-31 07:00:00;1032.8;4.05;0.001
2013-05-31 07:20:00;1032.8;4.31;0.001
2013-05-31 07:40:00;1033.0;4.44;0.001
2013-05-31 08:00:00;1032.6;4.59;0.001
2013-05-31 08:20:00;1032.8;4.68;0.001
2013-05-31 08:40:00;1032.8;4.80;0.001
2013-05-31 09:00:00;1032.6;4.96;0.001
2013-05-31 09:20:00;1032.6;5.04;0.001
2013-05-31 09:40:00;1032.6;5.12;0.001
2013-05-31 10:00:00;1032.3;5.21;0.001
2013-05-31 10:20:00;1031.9;5.45;0.001
2013-05-31 10:40:00;1031.2;5.61;0.001
2013-05-31 11:00:00;1031.8;5.83;0.001
2013-05-31 11:20:00;1031.4;5.79;0.001
2013-05-31 11:40:00;1031.6;5.93;0.001
2013-05-31 12:00:00;1031.4;6.15;0.001
2013-05-31 12:20:00;1031.1;6.31;0.001
2013-05-31 12:40:00;1030.9;6.48;0.001
2013-05-31 13:00:00;1030.9;6.74;0.001
2013-05-31 13:20:00;1030.9;6.92;0.001
2013-05-31 13:40:00;1030.4;7.05;0.001
2013-05-31 14:00:00;1030.5;7.18;0.001
2013-05-31 14:20:00;1030.2;7.18;0.001
2013-05-31 14:40:00;1030.2;7.20;0.001
2013-05-31 15:00:00;1030.4;7.16;0.001
2013-05-31 15:20:00;1030.0;7.17;0.001
2013-05-31 15:40:00;1030.4;7.24;0.001
2013-05-31 16:00:00;1030.2;7.18;0.001
2013-05-31 16:20:00;1030.2;7.14;0.001
2013-05-31 16:40:00;1030.4;6.98;0.001
2013-05-31 17:00:00;1030.0;6.90;0.001
2013-05-31 17:20:00;1030.2;6.89;0.001
2013-05-31 17:40:00;1030.7;6.78;0.001
2013-05-31 18:00:00;1030.2;6.65;0.001
2013-05-31 18:20:00;1030.6;6.55;0.001
2013-05-31 18:40:00;1030.2;6.44;0.001
2013-05-31 19:00:00;1030.6;6.27;0.001
2013-05-31 19:20:00;1030.2;6.14;0.001
2013-05-31 19:40:00;1030.6;5.95;0.001
2013-05-31 20:00:00;1030.6;5.69;0.001
2013-05-31 20:20:00;1030.6;5.46;0.001
2013-05-31 20:40:00;1031.1;5.15;0.001
2013-05-31 21:00:00;1031.1;4.93;0.001
2013-05-31 21:20:00;1031.4;4.75;0.001
2013-05-31 21:40:00;1031.1;4.57;0.001
2013-05-31 22:00:00;1031.1;4.44;0.001
2013-05-31 22:20:00;1031.1;4.30;0.001
2013-05-31 22:40:00;1031.5;4.16;0.001
2013-05-31 23:00:00;1031.4;3.96;0.001
2013-05-31 23:20:00;1031.1;3.64;0.001
2013-05-31 23:40:00;1031.1;3.46;0.001
2013-06-01 00:00:00;1031.4;3.36;0.001
2013-06-01 00:20:00;1031.4;3.37;0.001
2013-06-01 00:40:00;1031.1;3.25;0.001
2013-06-01 01:00:00;1031.6;3.22;0.001
2013-06-01 01:20:00;1031.1;3.15;0.001
2013-06-01 01:40:00;1031.5;3.08;0.001
2013-06-01 02:00:00;1031.3;3.06;0.001
2013-06-01 02:20:00;1031.1;3.04;0.001
2013-06-01 02:40:00;1031.4;3.02;0.001
2013-06-01 03:00:00;1031.5;2.98;0.001
2013-06-01 03:20:00;1031.1;3.06;0.001
2013-06-01 03:40:00;1031.4;3.01;0.001
2013-06-01 04:00:00;1031.6;2.92;0.001
2013-06-01 04:20:00;1031.5;2.87;0.001
2013-06-01 04:40:00;1031.4;2.91;0.001
2013-06-01 05:00:00;1031.5;3.00;0.001
2013-06-01 05:20:00;1031.6;3.04;0.001
2013-06-01 05:40:00;1031.6;3.09;0.001
2013-06-01 06:00:00;1031.5;3.24;0.001
2013-06-01 06:20:00;1031.1;3.50;0.001
2013-06-01 06:40:00;1031.3;3.49;0.001
2013-06-01 07:00:00;1031.1;3.51;0.001
2013-06-01 07:20:00;1030.6;3.62;0.001
2013-06-01 07:40:00;1031.4;3.77;0.001
2013-06-01 08:00:00;1030.9;3.92;0.001
2013-06-01 08:20:00;1030.6;4.04;0.001
2013-06-01 08:40:00;1030.6;4.24;0.001
2013-06-01 09:00:00;1030.6;4.38;0.001
2013-06-01 09:20:00;1030.4;4.60;0.001
2013-06-01 09:40:00;1030.4;4.77;0.001
2013-06-01 10:00:00;1030.2;4.99;0.001
2013-06-01 10:20:00;1029.7;5.10;0.001
2013-06-01 10:40:00;1029.9;5.30;0.001
2013-06-01 11:00:00;1029.7;5.54;0.001
2013-06-01 11:20:00;1029.9;5.67;0.001
2013-06-01 11:40:00;1029.9;5.80;0.001
2013-06-01 12:00:00;1029.5;6.12;0.001
2013-06-01 12:20:00;1029.4;6.31;0.001
2013-06-01 12:40:00;1029.0;6.56;0.001
2013-06-01 13:00:00;1028.5;6.83;0.001
2013-06-01 13:20:00;1028.5;6.94;0.001
2013-06-01 13:40:00;1028.5;6.95;0.001
2013-06-01 14:00:00;1028.5;7.05;0.001
2013-06-01 14:20:00;1028.2;7.12;0.001
2013-06-01 14:40:00;1028.0;7.21;0.001
2013-06-01 15:00:00;1028.1;7.27;0.001
2013-06-01 15:20:00;1028.2;7.35;0.001
2013-06-01 15:40:00;1027.6;7.52;0.001
2013-06-01 16:00:00;1027.8;7.64;0.001
2013-06-01 16:20:00;1027.8;8.90;0.001
2013-06-01 16:40:00;1027.6;9.13;0.001
2013-06-01 17:00:00;1027.8;8.95;0.001
2013-06-01 17:20:00;1027.8;8.90;0.001
2013-06-01 17:40:00;1028.0;8.34;0.001
2013-06-01 18:00:00;1028.0;7.90;0.001
2013-06-01 18:20:00;1028.1;8.04;0.001
2013-06-01 18:40:00;1027.6;8.61;0.001
2013-06-01 19:00:00;1028.5;8.50;0.001
2013-06-01 19:20:00;1028.3;8.51;0.001
2013-06-01 19:40:00;1027.8;8.54;0.001
2013-06-01 20:00:00;1028.2;8.41;0.001
2013-06-01 20:20:00;1028.5;8.08;0.001
2013-06-01 20:40:00;1028.1;7.75;0.001
2013-06-01 21:00:00;1028.3;7.56;0.001
2013-06-01 21:20:00;1028.3;7.36;0.001
2013-06-01 21:40:00;1028.1;7.15;0.001
2013-06-01 22:00:00;1028.1;7.04;0.001
2013-06-01 22:20:00;1028.5;6.91;0.001
2013-06-01 22:40:00;1028.5;6.59;0.001
2013-06-01 23:00:00;1028.5;6.36;0.001
2013-06-01 23:20:00;1028.2;6.19;0.001
2013-06-01 23:40:00;1028.7;6.11;0.001
2013-06-02 00:00:00;1028.2;5.97;0.001
2013-06-02 00:20:00;1028.7;5.87;0.001
2013-06-02 00:40:00;1028.3;5.75;0.001
2013-06-02 01:00:00;1028.3;5.43;0.001
2013-06-02 01:20:00;1028.2;5.14;0.001
2013-06-02 01:40:00;1028.2;4.98;0.001
2013-06-02 02:00:00;1028.2;4.79;0.001
2013-06-02 02:20:00;1028.0;4.66;0.001
2013-06-02 02:40:00;1028.0;4.38;0.001
2013-06-02 03:00:00;1028.2;4.12;0.001
2013-06-02 03:20:00;1028.0;4.03;0.001
2013-06-02 03:40:00;1028.5;4.22;0.001
2013-06-02 04:00:00;1028.7;4.26;0.001
2013-06-02 04:20:00;1027.9;4.25;0.001
2013-06-02 04:40:00;1028.2;4.28;0.001
2013-06-02 05:00:00;1028.5;4.35;0.001
2013-06-02 05:20:00;1028.5;4.40;0.001
2013-06-02 05:40:00;1028.2;4.44;0.001
2013-06-02 06:00:00;1028.0;4.54;0.001
2013-06-02 06:20:00;1028.0;4.65;0.001
2013-06-02 06:40:00;1027.8;4.75;0.001
2013-06-02 07:00:00;1028.0;4.75;0.001
2013-06-02 07:20:00;1028.0;4.73;0.001
2013-06-02 07:40:00;1028.0;4.73;0.001
2013-06-02 08:00:00;1028.2;4.74;0.001
2013-06-02 08:20:00;1027.8;4.72;0.001
2013-06-02 08:40:00;1027.8;4.71;0.001
2013-06-02 09:00:00;1028.0;4.78;0.001
2013-06-02 09:20:00;1027.8;4.96;0.001
2013-06-02 09:40:00;1027.5;5.08;0.001
2013-06-02 10:00:00;1027.5;5.23;0.001
2013-06-02 10:20:00;1027.1;5.47;0.001
2013-06-02 10:40:00;1027.3;5.72;0.001
2013-06-02 11:00:00;1027.3;5.97;0.001
2013-06-02 11:20:00;1027.1;6.14;0.001
2013-06-02 11:40:00;1026.8;6.34;0.001
2013-06-02 12:00:00;1026.8;6.56;0.001
2013-06-02 12:20:00;1026.9;6.86;0.001
2013-06-02 12:40:00;1026.1;7.13;0.001
2013-06-02 13:00:00;1026.3;7.35;0.001
2013-06-02 13:20:00;1025.8;7.46;0.001
2013-06-02 13:40:00;1025.9;7.45;0.001
2013-06-02 14:00:00;1025.9;7.36;0.001
2013-06-02 14:20:00;1025.7;7.27;0.001
2013-06-02 14:40:00;1025.8;7.28;0.001
2013-06-02 15:00:00;1025.4;7.27;0.001
2013-06-02 15:20:00;1025.4;7.21;0.001
2013-06-02 15:40:00;1025.4;7.31;0.001
2013-06-02 16:00:00;1025.1;7.33;0.001
2013-06-02 16:20:00;1025.0;7.32;0.001
2013-06-02 16:40:00;1025.0;7.46;0.001
2013-06-02 17:00:00;1025.6;7.65;0.001
2013-06-02 17:20:00;1025.1;7.68;0.001
2013-06-02 17:40:00;1024.7;7.57;0.001
2013-06-02 18:00:00;1025.1;7.22;0.001
2013-06-02 18:20:00;1025.1;6.89;0.001
2013-06-02 18:40:00;1024.7;6.74;0.001
2013-06-02 19:00:00;1024.7;6.72;0.001
2013-06-02 19:20:00;1024.5;6.65;0.001
2013-06-02 19:40:00;1024.9;6.64;0.001
2013-06-02 20:00:00;1024.7;6.64;0.001
2013-06-02 20:20:00;1024.7;6.69;0.001
2013-06-02 20:40:00;1024.2;6.67;0.001
2013-06-02 21:00:00;1024.5;6.67;0.001
2013-06-02 21:20:00;1024.7;6.61;0.001
2013-06-02 21:40:00;1024.7;6.61;0.001
2013-06-02 22:00:00;1024.2;6.47;0.001
2013-06-02 22:20:00;1024.4;6.15;0.001
2013-06-02 22:40:00;1024.2;5.92;0.001
2013-06-02 23:00:00;1024.4;5.71;0.001
2013-06-02 23:20:00;1024.2;5.53;0.001
2013-06-02 23:40:00;1024.4;5.33;0.001
2013-06-03 00:00:00;1024.2;5.13;0.001
2013-06-03 00:20:00;1024.4;4.94;0.001
2013-06-03 00:40:00;1024.7;4.84;0.001
2013-06-03 01:00:00;1024.7;4.63;0.001
2013-06-03 01:20:00;1024.4;4.48;0.001
2013-06-03 01:40:00;1024.9;4.26;0.001
2013-06-03 02:00:00;1024.9;4.13;0.001
2013-06-03 02:20:00;1024.7;4.10;0.001
2013-06-03 02:40:00;1024.6;3.88;0.001
2013-06-03 03:00:00;1025.1;3.86;0.001
2013-06-03 03:20:00;1024.8;3.97;0.001
2013-06-03 03:40:00;1024.7;4.04;0.001
2013-06-03 04:00:00;1025.1;3.98;0.001
2013-06-03 04:20:00;1024.8;3.79;0.001
2013-06-03 04:40:00;1024.7;3.64;0.001
2013-06-03 05:00:00;1025.1;3.56;0.001
2013-06-03 05:20:00;1024.9;3.67;0.001
2013-06-03 05:40:00;1024.8;3.60;0.001
2013-06-03 06:00:00;1024.6;3.63;0.001
2013-06-03 06:20:00;1024.4;3.67;0.001
2013-06-03 06:40:00;1024.6;3.67;0.001
2013-06-03 07:00:00;1024.4;3.78;0.001
2013-06-03 07:20:00;1024.4;3.86;0.001
2013-06-03 07:40:00;1024.2;3.83;0.001
2013-06-03 08:00:00;1024.1;3.88;0.001
2013-06-03 08:20:00;1023.9;3.98;0.001
2013-06-03 08:40:00;1023.5;4.10;0.001
2013-06-03 09:00:00;1023.7;4.21;0.001
2013-06-03 09:20:00;1023.5;4.22;0.001
2013-06-03 09:40:00;1023.9;4.35;0.001
2013-06-03 10:00:00;1023.5;4.52;0.001
2013-06-03 10:20:00;1023.5;4.70;0.001
2013-06-03 10:40:00;1022.7;4.76;0.001
2013-06-03 11:00:00;1023.0;5.09;0.001
2013-06-03 11:20:00;1022.7;5.41;0.001
2013-06-03 11:40:00;1022.7;5.62;0.001
2013-06-03 12:00:00;1022.3;5.79;0.001
2013-06-03 12:20:00;1022.3;5.99;0.001
2013-06-03 12:40:00;1021.8;6.35;0.001
2013-06-03 13:00:00;1021.8;6.63;0.001
2013-06-03 13:20:00;1021.8;6.79;0.001
2013-06-03 13:40:00;1021.3;6.84;0.001
2013-06-03 14:00:00;1021.1;6.83;0.001
2013-06-03 14:20:00;1021.3;6.92;0.001
2013-06-03 14:40:00;1021.5;7.05;0.001
2013-06-03 15:00:00;1021.1;7.34;0.001
2013-06-03 15:20:00;1020.9;7.50;0.001
2013-06-03 15:40:00;1021.3;7.51;0.001
2013-06-03 16:00:00;1021.4;7.56;0.001
2013-06-03 16:20:00;1021.4;7.54;0.001
2013-06-03 16:40:00;1021.8;7.46;0.001
2013-06-03 17:00:00;1021.8;7.46;0.001
2013-06-03 17:20:00;1021.8;7.34;0.001
2013-06-03 17:40:00;1022.5;7.23;0.001
2013-06-03 18:00:00;1022.0;7.21;0.001
2013-06-03 18:20:00;1022.1;7.15;0.001
2013-06-03 18:40:00;1022.3;7.10;0.001
2013-06-03 19:00:00;1022.8;6.99;0.001
2013-06-03 19:20:00;1022.7;6.92;0.001
2013-06-03 19:40:00;1022.6;6.86;0.001
2013-06-03 20:00:00;1023.0;6.81;0.001
2013-06-03 20:20:00;1023.2;6.73;0.001
2013-06-03 20:40:00;1023.0;6.60;0.001
2013-06-03 21:00:00;1023.9;6.45;0.001
2013-06-03 21:20:00;1023.5;6.29;0.001
2013-06-03 21:40:00;1024.2;6.10;0.001
2013-06-03 22:00:00;1023.9;5.98;0.001
2013-06-03 22:20:00;1024.2;5.81;0.001
2013-06-03 22:40:00;1024.2;5.66;0.001
2013-06-03 23:00:00;1024.9;5.53;0.001
2013-06-03 23:20:00;1025.1;5.39;0.001
2013-06-03 23:40:00;1025.1;5.23;0.001
2013-06-04 00:00:00;1025.1;5.15;0.001
2013-06-04 00:20:00;1025.1;5.05;0.001
2013-06-04 00:40:00;1025.6;5.01;0.001
2013-06-04 01:00:00;1025.4;4.96;0.001
2013-06-04 01:20:00;1025.8;4.88;0.001
2013-06-04 01:40:00;1025.8;4.78;0.001
2013-06-04 02:00:00;1026.3;4.68;0.001
2013-06-04 02:20:00;1026.6;4.61;0.001
2013-06-04 02:40:00;1026.1;4.56;0.001
2013-06-04 03:00:00;1025.8;4.46;0.001
2013-06-04 03:20:00;1026.8;4.25;0.001
2013-06-04 03:40:00;1026.6;4.16;0.001
2013-06-04 04:00:00;1027.0;4.16;0.001
2013-06-04 04:20:00;1027.0;4.15;0.001
2013-06-04 04:40:00;1027.0;4.15;0.001
2013-06-04 05:00:00;1027.0;4.19;0.001
2013-06-04 05:20:00;1026.6;4.27;0.001
2013-06-04 05:40:00;1027.5;4.29;0.001
2013-06-04 06:00:00;1027.5;4.32;0.001
2013-06-04 06:20:00;1027.5;4.37;0.001
2013-06-04 06:40:00;1027.0;4.47;0.001
2013-06-04 07:00:00;1027.5;4.58;0.001
2013-06-04 07:20:00;1026.8;4.73;0.001
2013-06-04 07:40:00;1026.8;4.84;0.001
2013-06-04 08:00:00;1027.0;4.98;0.001
2013-06-04 08:20:00;1027.0;5.44;0.001
2013-06-04 08:40:00;1026.6;5.92;0.001
2013-06-04 09:00:00;1026.8;6.13;0.001
2013-06-04 09:20:00;1027.0;6.32;0.001
2013-06-04 09:40:00;1027.0;6.48;0.001
2013-06-04 10:00:00;1027.1;6.67;0.001
2013-06-04 10:20:00;1027.1;6.97;0.001
2013-06-04 10:40:00;1027.0;7.16;0.001
2013-06-04 11:00:00;1026.9;7.38;0.001
2013-06-04 11:20:00;1026.6;7.68;0.001
2013-06-04 11:40:00;1027.0;7.79;0.001
2013-06-04 12:00:00;1027.0;7.74;0.001
2013-06-04 12:20:00;1026.8;7.85;0.001
2013-06-04 12:40:00;1027.3;8.04;0.001
2013-06-04 13:00:00;1026.8;8.25;0.001
2013-06-04 13:20:00;1026.9;8.28;0.001
2013-06-04 13:40:00;1027.0;8.39;0.001
2013-06-04 14:00:00;1027.0;8.41;0.001
2013-06-04 14:20:00;1026.6;8.42;0.001
2013-06-04 14:40:00;1026.6;8.51;0.001
2013-06-04 15:00:00;1027.0;8.50;0.001
2013-06-04 15:20:00;1026.9;8.69;0.001
2013-06-04 15:40:00;1027.0;8.71;0.001
2013-06-04 16:00:00;1026.9;8.68;0.001
2013-06-04 16:20:00;1026.6;8.67;0.001
2013-06-04 16:40:00;1026.6;8.61;0.001
2013-06-04 17:00:00;1026.9;8.63;0.001
2013-06-04 17:20:00;1026.8;8.62;0.001
2013-06-04 17:40:00;1026.4;8.66;0.001
2013-06-04 18:00:00;1026.9;9.56;0.001
2013-06-04 18:20:00;1026.9;10.05;0.001
2013-06-04 18:40:00;1027.1;10.19;0.001
2013-06-04 19:00:00;1026.9;10.27;0.001
2013-06-04 19:20:00;1026.6;10.22;0.001
2013-06-04 19:40:00;1026.9;10.16;0.001
2013-06-04 20:00:00;1027.1;9.89;0.001
2013-06-04 20:20:00;1026.9;9.68;0.001
2013-06-04 20:40:00;1026.9;9.66;0.001
2013-06-04 21:00:00;1027.1;9.58;0.001
2013-06-04 21:20:00;1027.1;9.44;0.001
2013-06-04 21:40:00;1026.9;9.30;0.001
2013-06-04 22:00:00;1027.1;9.12;0.001
2013-06-04 22:20:00;1027.1;8.94;0.001
2013-06-04 22:40:00;1027.5;8.64;0.001
2013-06-04 23:00:00;1027.3;8.31;0.001
2013-06-04 23:20:00;1027.3;8.10;0.001
2013-06-04 23:40:00;1027.3;7.89;0.001
2013-06-05 00:00:00;1028.0;7.68;0.001
2013-06-05 00:20:00;1027.3;7.45;0.001
2013-06-05 00:40:00;1027.3;7.39;0.001
2013-06-05 01:00:00;1027.5;7.32;0.001
2013-06-05 01:20:00;1027.8;7.18;0.001
2013-06-05 01:40:00;1027.6;7.06;0.001
2013-06-05 02:00:00;1028.0;6.95;0.001
2013-06-05 02:20:00;1028.2;6.82;0.001
2013-06-05 02:40:00;1028.2;6.69;0.001
2013-06-05 03:00:00;1028.5;6.62;0.001
2013-06-05 03:20:00;1029.0;6.41;0.001
2013-06-05 03:40:00;1029.2;6.20;0.001
2013-06-05 04:00:00;1029.0;6.12;0.001
2013-06-05 04:20:00;1029.4;6.15;0.001
2013-06-05 04:40:00;1029.9;6.17;0.001
2013-06-05 05:00:00;1030.2;6.30;0.001
2013-06-05 05:20:00;1030.4;6.57;0.001
2013-06-05 05:40:00;1030.2;6.59;0.001
2013-06-05 06:00:00;1030.4;6.62;0.001
2013-06-05 06:20:00;1030.0;6.67;0.001
2013-06-05 06:40:00;1030.5;6.74;0.001
2013-06-05 07:00:00;1030.6;6.86;0.001
2013-06-05 07:20:00;1030.4;7.05;0.001
2013-06-05 07:40:00;1030.5;7.43;0.001
2013-06-05 08:00:00;1030.7;7.78;0.001
2013-06-05 08:20:00;1030.9;8.18;0.001
2013-06-05 08:40:00;1030.7;8.47;0.001
2013-06-05 09:00:00;1030.7;8.47;0.001
2013-06-05 09:20:00;1030.9;8.31;0.001
2013-06-05 09:40:00;1030.9;8.41;0.001
2013-06-05 10:00:00;1030.6;8.41;0.001
2013-06-05 10:20:00;1030.5;8.39;0.001
2013-06-05 10:40:00;1030.9;8.84;0.001
2013-06-05 11:00:00;1030.9;9.20;0.001
2013-06-05 11:20:00;1031.4;9.44;0.001
2013-06-05 11:40:00;1031.2;9.65;0.001
2013-06-05 12:00:00;1031.2;9.76;0.001
2013-06-05 12:20:00;1031.4;9.95;0.001
