Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Do
DATE       : 05/10/2010
TIME       : 10:39:02
FILENAME   : D:\Kangdata_okt2010\Divere\raadata\CSV\bro_oevre2_101005103902_88034.CSV
CREATED BY : SWS Diver-Office 3.0.90.7
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=13
  Status                  =Started =0
  Serial number           =.N01-88034  312.
  Instrument number       =                    
                          =0
  Location                =bro_oevre2
  Sample period           =M20
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =1000.0    cm
  Master level            =0         CM WC
  Altitude                =4         m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =30.000    mS/cm


[Series settings]
  Serial number           =.N01-88034  312.
  Instrument number       =                    
  Location                =bro_oevre2
  Sample period           =00 00:20:00 0
  Sample method           =T   
  Start date / time       =00:00:12 08-05-10
  End date / time         =00:20:05 05-10-10
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =1000.0    cm
  Master level            =0         CM WC
  Altitude                =4         m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =30.000    mS/cm


[Data]
10781
Date/time;Pressure[cm];Temperature[°C];1:Conductivity[mS/cm]
2010-07-24 03:40:00;1780.6;0.70;0.008
2010-07-24 04:00:00;1780.8;0.66;0.008
2010-07-24 04:20:00;1778.9;0.62;0.008
2010-07-24 04:40:00;1782.0;0.59;0.007
2010-07-24 05:00:00;1781.3;0.54;0.007
2010-07-24 05:20:00;1778.7;0.52;0.007
2010-07-24 05:40:00;1781.3;0.50;0.008
2010-07-24 06:00:00;1778.5;0.49;0.008
2010-07-24 06:20:00;1778.6;0.47;0.008
2010-07-24 06:40:00;1777.7;0.46;0.007
2010-07-24 07:00:00;1777.3;0.45;0.008
2010-07-24 07:20:00;1775.6;0.45;0.008
2010-07-24 07:40:00;1774.4;0.45;0.008
2010-07-24 08:00:00;1776.6;0.46;0.008
2010-07-24 08:20:00;1774.6;0.47;0.008
2010-07-24 08:40:00;1774.4;0.47;0.008
2010-07-24 09:00:00;1773.9;0.49;0.008
2010-07-24 09:20:00;1774.0;0.51;0.008
2010-07-24 09:40:00;1775.1;0.53;0.008
2010-07-24 10:00:00;1777.3;0.54;0.008
2010-07-24 10:20:00;1775.8;0.55;0.008
2010-07-24 10:40:00;1776.5;0.56;0.008
2010-07-24 11:00:00;1777.7;0.58;0.008
2010-07-24 11:20:00;1779.1;0.61;0.008
2010-07-24 11:40:00;1779.6;0.64;0.008
2010-07-24 12:00:00;1779.5;0.69;0.008
2010-07-24 12:20:00;1780.4;0.74;0.008
2010-07-24 12:40:00;1779.1;0.80;0.008
2010-07-24 13:00:00;1776.6;0.85;0.008
2010-07-24 13:20:00;1777.0;0.91;0.008
2010-07-24 13:40:00;1779.4;0.97;0.008
2010-07-24 14:00:00;1778.4;1.04;0.008
2010-07-24 14:20:00;1779.8;1.10;0.009
2010-07-24 14:40:00;1779.2;1.17;0.009
2010-07-24 15:00:00;1776.3;1.24;0.009
2010-07-24 15:20:00;1779.6;1.28;0.009
2010-07-24 15:40:00;1780.6;1.33;0.009
2010-07-24 16:00:00;1780.3;1.38;0.009
2010-07-24 16:20:00;1781.7;1.42;0.009
2010-07-24 16:40:00;1782.7;1.48;0.009
2010-07-24 17:00:00;1786.6;1.51;0.009
2010-07-24 17:20:00;1787.0;1.55;0.009
2010-07-24 17:40:00;1787.3;1.57;0.009
2010-07-24 18:00:00;1789.1;1.59;0.009
2010-07-24 18:20:00;1790.1;1.58;0.009
2010-07-24 18:40:00;1794.4;1.57;0.009
2010-07-24 19:00:00;1795.3;1.56;0.009
2010-07-24 19:20:00;1796.8;1.52;0.009
2010-07-24 19:40:00;1798.2;1.46;0.009
2010-07-24 20:00:00;1799.4;1.44;0.009
2010-07-24 20:20:00;1798.2;1.35;0.009
2010-07-24 20:40:00;1797.3;1.31;0.009
2010-07-24 21:00:00;1799.4;1.23;0.009
2010-07-24 21:20:00;1799.9;1.17;0.009
2010-07-24 21:40:00;1797.0;1.08;0.009
2010-07-24 22:00:00;1799.0;1.00;0.008
2010-07-24 22:20:00;1797.7;0.94;0.008
2010-07-24 22:40:00;1796.1;0.88;0.008
2010-07-24 23:00:00;1797.3;0.83;0.008
2010-07-24 23:20:00;1794.2;0.76;0.008
2010-07-24 23:40:00;1795.6;0.73;0.008
2010-07-25 00:00:00;1793.5;0.66;0.008
2010-07-25 00:20:00;1793.0;0.61;0.008
2010-07-25 00:40:00;1791.0;0.58;0.008
2010-07-25 01:00:00;1790.4;0.54;0.008
2010-07-25 01:20:00;1787.3;0.49;0.008
2010-07-25 01:40:00;1789.4;0.47;0.008
2010-07-25 02:00:00;1784.4;0.44;0.008
2010-07-25 02:20:00;1786.1;0.41;0.008
2010-07-25 02:40:00;1782.0;0.38;0.008
2010-07-25 03:00:00;1778.2;0.36;0.008
2010-07-25 03:20:00;1780.0;0.34;0.008
2010-07-25 03:40:00;1777.7;0.32;0.008
2010-07-25 04:00:00;1779.1;0.30;0.008
2010-07-25 04:20:00;1775.1;0.29;0.008
2010-07-25 04:40:00;1776.8;0.28;0.008
2010-07-25 05:00:00;1776.7;0.27;0.008
2010-07-25 05:20:00;1774.4;0.26;0.008
2010-07-25 05:40:00;1773.5;0.26;0.008
2010-07-25 06:00:00;1772.3;0.26;0.008
2010-07-25 06:20:00;1772.2;0.27;0.008
2010-07-25 06:40:00;1772.2;0.28;0.008
2010-07-25 07:00:00;1771.8;0.31;0.008
2010-07-25 07:20:00;1768.2;0.31;0.008
2010-07-25 07:40:00;1768.4;0.33;0.008
2010-07-25 08:00:00;1766.7;0.35;0.008
2010-07-25 08:20:00;1768.4;0.37;0.008
2010-07-25 08:40:00;1765.8;0.39;0.008
2010-07-25 09:00:00;1766.1;0.43;0.008
2010-07-25 09:20:00;1766.0;0.47;0.009
2010-07-25 09:40:00;1765.2;0.50;0.009
2010-07-25 10:00:00;1764.1;0.55;0.009
2010-07-25 10:20:00;1762.7;0.61;0.009
2010-07-25 10:40:00;1764.6;0.68;0.009
2010-07-25 11:00:00;1760.3;0.74;0.009
2010-07-25 11:20:00;1762.4;0.82;0.009
2010-07-25 11:40:00;1763.1;0.88;0.010
2010-07-25 12:00:00;1762.9;0.93;0.010
2010-07-25 12:20:00;1765.5;0.98;0.010
2010-07-25 12:40:00;1763.4;1.04;0.010
2010-07-25 13:00:00;1766.0;1.12;0.010
2010-07-25 13:20:00;1765.6;1.20;0.009
2010-07-25 13:40:00;1764.2;1.29;0.010
2010-07-25 14:00:00;1765.6;1.34;0.010
2010-07-25 14:20:00;1765.1;1.39;0.010
2010-07-25 14:40:00;1763.9;1.41;0.010
2010-07-25 15:00:00;1766.5;1.44;0.010
2010-07-25 15:20:00;1766.8;1.50;0.010
2010-07-25 15:40:00;1769.4;1.53;0.010
2010-07-25 16:00:00;1769.9;1.57;0.010
2010-07-25 16:20:00;1772.9;1.60;0.010
2010-07-25 16:40:00;1773.5;1.62;0.010
2010-07-25 17:00:00;1774.8;1.61;0.010
2010-07-25 17:20:00;1778.9;1.62;0.010
2010-07-25 17:40:00;1779.4;1.64;0.010
2010-07-25 18:00:00;1780.1;1.63;0.010
2010-07-25 18:20:00;1781.0;1.62;0.010
2010-07-25 18:40:00;1783.5;1.57;0.010
2010-07-25 19:00:00;1785.1;1.56;0.010
2010-07-25 19:20:00;1788.4;1.50;0.010
2010-07-25 19:40:00;1787.5;1.43;0.010
2010-07-25 20:00:00;1792.5;1.37;0.010
2010-07-25 20:20:00;1792.8;1.29;0.010
2010-07-25 20:40:00;1794.7;1.23;0.010
2010-07-25 21:00:00;1795.6;1.16;0.010
2010-07-25 21:20:00;1797.2;1.08;0.010
2010-07-25 21:40:00;1797.3;1.04;0.010
2010-07-25 22:00:00;1796.3;0.95;0.009
2010-07-25 22:20:00;1796.1;0.85;0.009
2010-07-25 22:40:00;1798.0;0.79;0.009
2010-07-25 23:00:00;1796.8;0.73;0.009
2010-07-25 23:20:00;1797.8;0.67;0.008
2010-07-25 23:40:00;1798.4;0.63;0.009
2010-07-26 00:00:00;1794.7;0.56;0.009
2010-07-26 00:20:00;1795.1;0.51;0.009
2010-07-26 00:40:00;1792.3;0.47;0.008
2010-07-26 01:00:00;1792.0;0.43;0.008
2010-07-26 01:20:00;1791.1;0.39;0.008
2010-07-26 01:40:00;1788.2;0.36;0.008
2010-07-26 02:00:00;1787.3;0.33;0.008
2010-07-26 02:20:00;1786.0;0.30;0.008
2010-07-26 02:40:00;1783.0;0.28;0.008
2010-07-26 03:00:00;1779.2;0.24;0.008
2010-07-26 03:20:00;1781.0;0.22;0.008
2010-07-26 03:40:00;1778.0;0.20;0.008
2010-07-26 04:00:00;1774.9;0.19;0.008
2010-07-26 04:20:00;1771.8;0.18;0.008
2010-07-26 04:40:00;1770.1;0.16;0.008
2010-07-26 05:00:00;1767.9;0.17;0.008
2010-07-26 05:20:00;1763.8;0.17;0.009
2010-07-26 05:40:00;1763.0;0.17;0.008
2010-07-26 06:00:00;1760.0;0.18;0.008
2010-07-26 06:20:00;1760.1;0.20;0.009
2010-07-26 06:40:00;1757.7;0.21;0.009
2010-07-26 07:00:00;1755.3;0.22;0.009
2010-07-26 07:20:00;1755.6;0.24;0.009
2010-07-26 07:40:00;1754.6;0.27;0.009
2010-07-26 08:00:00;1750.1;0.31;0.009
2010-07-26 08:20:00;1751.1;0.34;0.009
2010-07-26 08:40:00;1747.4;0.38;0.009
2010-07-26 09:00:00;1746.8;0.42;0.009
2010-07-26 09:20:00;1747.0;0.45;0.010
2010-07-26 09:40:00;1745.6;0.48;0.009
2010-07-26 10:00:00;1746.6;0.50;0.010
2010-07-26 10:20:00;1742.2;0.54;0.010
2010-07-26 10:40:00;1744.4;0.59;0.010
2010-07-26 11:00:00;1746.3;0.63;0.010
2010-07-26 11:20:00;1746.8;0.68;0.010
2010-07-26 11:40:00;1746.8;0.73;0.010
2010-07-26 12:00:00;1744.4;0.79;0.010
2010-07-26 12:20:00;1746.4;0.84;0.010
2010-07-26 12:40:00;1746.8;0.89;0.011
2010-07-26 13:00:00;1745.7;0.93;0.011
2010-07-26 13:20:00;1751.7;0.98;0.011
2010-07-26 13:40:00;1748.4;1.04;0.011
2010-07-26 14:00:00;1751.9;1.10;0.011
2010-07-26 14:20:00;1754.1;1.14;0.011
2010-07-26 14:40:00;1753.7;1.18;0.011
2010-07-26 15:00:00;1756.8;1.19;0.011
2010-07-26 15:20:00;1759.8;1.21;0.011
2010-07-26 15:40:00;1760.8;1.25;0.011
2010-07-26 16:00:00;1760.0;1.30;0.011
2010-07-26 16:20:00;1765.3;1.32;0.011
2010-07-26 16:40:00;1764.2;1.36;0.011
2010-07-26 17:00:00;1767.5;1.36;0.010
2010-07-26 17:20:00;1770.4;1.36;0.011
2010-07-26 17:40:00;1771.1;1.36;0.010
2010-07-26 18:00:00;1772.9;1.33;0.011
2010-07-26 18:20:00;1775.5;1.31;0.010
2010-07-26 18:40:00;1775.8;1.27;0.010
2010-07-26 19:00:00;1777.5;1.23;0.010
2010-07-26 19:20:00;1782.2;1.21;0.010
2010-07-26 19:40:00;1780.1;1.16;0.010
2010-07-26 20:00:00;1783.2;1.10;0.010
2010-07-26 20:20:00;1781.6;1.05;0.010
2010-07-26 20:40:00;1782.5;1.00;0.010
2010-07-26 21:00:00;1784.2;0.94;0.010
2010-07-26 21:20:00;1784.4;0.87;0.009
2010-07-26 21:40:00;1785.6;0.81;0.009
2010-07-26 22:00:00;1788.5;0.75;0.009
2010-07-26 22:20:00;1786.8;0.70;0.010
2010-07-26 22:40:00;1787.0;0.66;0.009
2010-07-26 23:00:00;1787.8;0.61;0.009
2010-07-26 23:20:00;1788.4;0.57;0.009
2010-07-26 23:40:00;1788.2;0.52;0.009
2010-07-27 00:00:00;1786.1;0.48;0.009
2010-07-27 00:20:00;1783.2;0.44;0.009
2010-07-27 00:40:00;1783.0;0.40;0.009
2010-07-27 01:00:00;1783.2;0.37;0.009
2010-07-27 01:20:00;1783.2;0.33;0.009
2010-07-27 01:40:00;1781.5;0.30;0.009
2010-07-27 02:00:00;1779.7;0.27;0.009
2010-07-27 02:20:00;1777.5;0.24;0.009
2010-07-27 02:40:00;1779.2;0.22;0.008
2010-07-27 03:00:00;1776.3;0.20;0.009
2010-07-27 03:20:00;1775.1;0.17;0.008
2010-07-27 03:40:00;1775.8;0.15;0.008
2010-07-27 04:00:00;1774.7;0.14;0.008
2010-07-27 04:20:00;1774.2;0.12;0.008
2010-07-27 04:40:00;1772.3;0.11;0.008
2010-07-27 05:00:00;1767.7;0.11;0.009
2010-07-27 05:20:00;1767.7;0.11;0.009
2010-07-27 05:40:00;1763.7;0.11;0.009
2010-07-27 06:00:00;1760.4;0.11;0.009
2010-07-27 06:20:00;1762.4;0.12;0.009
2010-07-27 06:40:00;1763.0;0.14;0.008
2010-07-27 07:00:00;1757.7;0.16;0.009
2010-07-27 07:20:00;1757.6;0.17;0.009
2010-07-27 07:40:00;1756.1;0.19;0.009
2010-07-27 08:00:00;1750.3;0.22;0.009
2010-07-27 08:20:00;1749.4;0.25;0.009
2010-07-27 08:40:00;1748.1;0.28;0.009
2010-07-27 09:00:00;1746.3;0.33;0.009
2010-07-27 09:20:00;1742.2;0.38;0.009
2010-07-27 09:40:00;1742.4;0.43;0.009
2010-07-27 10:00:00;1739.5;0.50;0.009
2010-07-27 10:20:00;1739.4;0.57;0.010
2010-07-27 10:40:00;1737.6;0.67;0.010
2010-07-27 11:00:00;1736.8;0.77;0.010
2010-07-27 11:20:00;1733.9;0.88;0.009
2010-07-27 11:40:00;1734.3;1.00;0.010
2010-07-27 12:00:00;1735.6;1.13;0.010
2010-07-27 12:20:00;1736.0;1.29;0.010
2010-07-27 12:40:00;1738.8;1.43;0.010
2010-07-27 13:00:00;1736.2;1.58;0.010
2010-07-27 13:20:00;1737.2;1.79;0.010
2010-07-27 13:40:00;1733.9;2.03;0.010
2010-07-27 14:00:00;1738.6;2.21;0.009
2010-07-27 14:20:00;1736.8;2.35;0.010
2010-07-27 14:40:00;1741.1;2.59;0.009
2010-07-27 15:00:00;1747.9;2.70;0.010
2010-07-27 15:20:00;1747.7;2.73;0.011
2010-07-27 15:40:00;1750.0;2.83;0.011
2010-07-27 16:00:00;1756.0;2.84;0.010
2010-07-27 16:20:00;1757.5;2.88;0.011
2010-07-27 16:40:00;1759.4;2.85;0.011
2010-07-27 17:00:00;1763.3;2.81;0.011
2010-07-27 17:20:00;1764.3;2.78;0.011
2010-07-27 17:40:00;1768.0;2.74;0.011
2010-07-27 18:00:00;1770.8;2.69;0.011
2010-07-27 18:20:00;1773.9;2.59;0.010
2010-07-27 18:40:00;1774.8;2.59;0.010
2010-07-27 19:00:00;1776.8;2.54;0.010
2010-07-27 19:20:00;1781.3;2.46;0.010
2010-07-27 19:40:00;1782.0;2.34;0.010
2010-07-27 20:00:00;1783.5;2.19;0.010
2010-07-27 20:20:00;1784.7;2.04;0.010
2010-07-27 20:40:00;1788.8;1.89;0.009
2010-07-27 21:00:00;1788.4;1.76;0.009
2010-07-27 21:20:00;1788.9;1.60;0.009
2010-07-27 21:40:00;1791.8;1.47;0.009
2010-07-27 22:00:00;1789.7;1.37;0.009
2010-07-27 22:20:00;1792.3;1.26;0.009
2010-07-27 22:40:00;1791.0;1.13;0.008
2010-07-27 23:00:00;1790.9;1.00;0.008
2010-07-27 23:20:00;1791.0;0.90;0.008
2010-07-27 23:40:00;1792.0;0.82;0.008
2010-07-28 00:00:00;1787.8;0.69;0.008
2010-07-28 00:20:00;1785.9;0.60;0.008
2010-07-28 00:40:00;1787.2;0.53;0.008
2010-07-28 01:00:00;1784.4;0.44;0.008
2010-07-28 01:20:00;1784.4;0.39;0.007
2010-07-28 01:40:00;1783.0;0.31;0.007
2010-07-28 02:00:00;1780.1;0.26;0.007
2010-07-28 02:20:00;1780.3;0.20;0.008
2010-07-28 02:40:00;1776.8;0.16;0.008
2010-07-28 03:00:00;1773.5;0.13;0.008
2010-07-28 03:20:00;1772.0;0.09;0.009
2010-07-28 03:40:00;1772.0;0.06;0.008
2010-07-28 04:00:00;1769.8;0.05;0.008
2010-07-28 04:20:00;1768.0;0.03;0.008
2010-07-28 04:40:00;1765.4;0.03;0.008
2010-07-28 05:00:00;1762.3;0.02;0.008
2010-07-28 05:20:00;1758.1;0.02;0.009
2010-07-28 05:40:00;1756.3;0.02;0.009
2010-07-28 06:00:00;1751.5;0.02;0.009
2010-07-28 06:20:00;1749.3;0.03;0.009
2010-07-28 06:40:00;1747.2;0.05;0.009
2010-07-28 07:00:00;1744.2;0.09;0.009
2010-07-28 07:20:00;1740.8;0.13;0.009
2010-07-28 07:40:00;1739.6;0.19;0.010
2010-07-28 08:00:00;1737.0;0.24;0.009
2010-07-28 08:20:00;1734.5;0.32;0.010
2010-07-28 08:40:00;1732.2;0.37;0.009
2010-07-28 09:00:00;1731.9;0.47;0.010
2010-07-28 09:20:00;1729.1;0.60;0.010
2010-07-28 09:40:00;1727.4;0.73;0.010
2010-07-28 10:00:00;1726.3;0.87;0.010
2010-07-28 10:20:00;1726.0;1.05;0.010
2010-07-28 10:40:00;1723.1;1.22;0.011
2010-07-28 11:00:00;1722.5;1.38;0.011
2010-07-28 11:20:00;1721.7;1.58;0.011
2010-07-28 11:40:00;1724.0;1.81;0.011
2010-07-28 12:00:00;1724.8;1.96;0.011
2010-07-28 12:20:00;1726.4;2.09;0.011
2010-07-28 12:40:00;1728.1;2.25;0.011
2010-07-28 13:00:00;1730.6;2.37;0.012
2010-07-28 13:20:00;1736.0;2.53;0.012
2010-07-28 13:40:00;1736.0;2.60;0.012
2010-07-28 14:00:00;1742.9;2.72;0.012
2010-07-28 14:20:00;1744.7;2.77;0.012
2010-07-28 14:40:00;1748.4;2.91;0.012
2010-07-28 15:00:00;1752.4;3.06;0.012
2010-07-28 15:20:00;1758.4;3.06;0.011
2010-07-28 15:40:00;1762.5;3.10;0.011
2010-07-28 16:00:00;1763.9;3.17;0.012
2010-07-28 16:20:00;1769.0;3.12;0.011
2010-07-28 16:40:00;1772.4;3.18;0.011
2010-07-28 17:00:00;1777.0;3.25;0.011
2010-07-28 17:20:00;1782.9;3.22;0.010
2010-07-28 17:40:00;1784.8;3.28;0.010
2010-07-28 18:00:00;1789.1;3.36;0.011
2010-07-28 18:20:00;1790.6;3.25;0.010
2010-07-28 18:40:00;1790.6;3.21;0.010
2010-07-28 19:00:00;1798.4;3.13;0.006
2010-07-28 19:20:00;1800.3;3.01;0.008
2010-07-28 19:40:00;1802.9;2.98;0.011
2010-07-28 20:00:00;1804.7;2.74;0.011
2010-07-28 20:20:00;1806.8;2.59;0.010
2010-07-28 20:40:00;1807.3;2.44;0.010
2010-07-28 21:00:00;1807.0;2.27;0.010
2010-07-28 21:20:00;1807.7;2.16;0.010
2010-07-28 21:40:00;1807.0;2.02;0.009
2010-07-28 22:00:00;1809.9;1.85;0.009
2010-07-28 22:20:00;1808.7;1.71;0.009
2010-07-28 22:40:00;1811.3;1.58;0.009
2010-07-28 23:00:00;1813.0;1.45;0.009
2010-07-28 23:20:00;1812.0;1.30;0.009
2010-07-28 23:40:00;1812.3;1.16;0.008
2010-07-29 00:00:00;1810.8;1.12;0.008
2010-07-29 00:20:00;1811.6;0.96;0.009
2010-07-29 00:40:00;1811.1;0.87;0.008
2010-07-29 01:00:00;1809.6;0.82;0.009
2010-07-29 01:20:00;1812.0;0.72;0.009
2010-07-29 01:40:00;1811.6;0.66;0.009
2010-07-29 02:00:00;1813.2;0.62;0.008
2010-07-29 02:20:00;1810.8;0.58;0.009
2010-07-29 02:40:00;1806.5;0.57;0.009
2010-07-29 03:00:00;1808.2;0.54;0.005
2010-07-29 03:20:00;1808.0;0.55;0.005
2010-07-29 03:40:00;1806.1;0.55;0.006
2010-07-29 04:00:00;1804.7;0.55;0.006
2010-07-29 04:20:00;1805.8;0.57;0.006
2010-07-29 04:40:00;1802.5;0.57;0.006
2010-07-29 05:00:00;1804.0;0.59;0.006
2010-07-29 05:20:00;1804.2;0.62;0.006
2010-07-29 05:40:00;1801.8;0.65;0.006
2010-07-29 06:00:00;1799.2;0.55;0.006
2010-07-29 06:20:00;1797.8;0.42;0.006
2010-07-29 06:40:00;1795.4;0.42;0.006
2010-07-29 07:00:00;1798.0;0.43;0.008
2010-07-29 07:20:00;1796.6;0.44;0.008
2010-07-29 07:40:00;1790.1;0.47;0.009
2010-07-29 08:00:00;1792.3;0.48;0.009
2010-07-29 08:20:00;1791.9;0.51;0.009
2010-07-29 08:40:00;1793.2;0.53;0.010
2010-07-29 09:00:00;1788.9;0.56;0.009
2010-07-29 09:20:00;1792.5;0.59;0.009
2010-07-29 09:40:00;1790.4;0.62;0.010
2010-07-29 10:00:00;1790.0;0.67;0.009
2010-07-29 10:20:00;1787.9;0.73;0.010
2010-07-29 10:40:00;1792.0;0.82;0.010
2010-07-29 11:00:00;1781.3;0.95;0.010
2010-07-29 11:20:00;1790.9;1.05;0.010
2010-07-29 11:40:00;1792.7;1.22;0.010
2010-07-29 12:00:00;1791.8;1.41;0.010
2010-07-29 12:20:00;1794.6;1.62;0.009
2010-07-29 12:40:00;1793.2;1.87;0.010
2010-07-29 13:00:00;1796.6;2.05;0.005
2010-07-29 13:20:00;1795.6;2.33;0.010
2010-07-29 13:40:00;1797.5;2.53;0.010
2010-07-29 14:00:00;1798.7;2.76;0.011
2010-07-29 14:20:00;1804.4;2.76;0.006
2010-07-29 14:40:00;1808.7;2.68;0.006
2010-07-29 15:00:00;1813.0;2.83;0.006
2010-07-29 15:20:00;1815.8;2.95;0.006
2010-07-29 15:40:00;1820.2;2.93;0.006
2010-07-29 16:00:00;1819.6;3.13;0.006
2010-07-29 16:20:00;1822.1;3.26;0.006
2010-07-29 16:40:00;1828.7;3.21;0.006
2010-07-29 17:00:00;1832.5;3.24;0.006
2010-07-29 17:20:00;1834.0;3.20;0.006
2010-07-29 17:40:00;1837.3;3.13;0.006
2010-07-29 18:00:00;1837.6;3.05;0.006
2010-07-29 18:20:00;1842.3;2.93;0.006
2010-07-29 18:40:00;1846.4;2.83;0.006
2010-07-29 19:00:00;1846.6;2.69;0.006
2010-07-29 19:20:00;1848.5;2.55;0.006
2010-07-29 19:40:00;1849.2;2.41;0.006
2010-07-29 20:00:00;1847.8;2.26;0.006
2010-07-29 20:20:00;1849.7;2.12;0.005
2010-07-29 20:40:00;1849.5;1.96;0.005
2010-07-29 21:00:00;1848.8;1.81;0.005
2010-07-29 21:20:00;1849.7;1.69;0.005
2010-07-29 21:40:00;1848.3;1.56;0.005
2010-07-29 22:00:00;1849.2;1.43;0.005
2010-07-29 22:20:00;1846.6;1.32;0.005
2010-07-29 22:40:00;1842.3;1.17;0.009
2010-07-29 23:00:00;1846.6;1.07;0.008
2010-07-29 23:20:00;1845.9;0.97;0.008
2010-07-29 23:40:00;1844.9;0.87;0.009
2010-07-30 00:00:00;1844.9;0.79;0.008
2010-07-30 00:20:00;1846.1;0.73;0.008
2010-07-30 00:40:00;1844.2;0.68;0.008
2010-07-30 01:00:00;1845.4;0.63;0.008
2010-07-30 01:20:00;1845.4;0.58;0.008
2010-07-30 01:40:00;1843.5;0.52;0.007
2010-07-30 02:00:00;1844.5;0.48;0.007
2010-07-30 02:20:00;1840.9;0.44;0.007
2010-07-30 02:40:00;1837.6;0.41;0.008
2010-07-30 03:00:00;1839.9;0.39;0.009
2010-07-30 03:20:00;1843.0;0.36;0.008
2010-07-30 03:40:00;1840.2;0.33;0.008
2010-07-30 04:00:00;1841.1;0.34;0.008
2010-07-30 04:20:00;1839.2;0.36;0.009
2010-07-30 04:40:00;1840.7;0.36;0.009
2010-07-30 05:00:00;1837.6;0.37;0.009
2010-07-30 05:20:00;1837.6;0.39;0.009
2010-07-30 05:40:00;1838.3;0.41;0.009
2010-07-30 06:00:00;1839.9;0.45;0.010
2010-07-30 06:20:00;1839.9;0.48;0.010
2010-07-30 06:40:00;1838.3;0.50;0.010
2010-07-30 07:00:00;1839.0;0.54;0.010
2010-07-30 07:20:00;1838.5;0.58;0.010
2010-07-30 07:40:00;1833.5;0.63;0.010
2010-07-30 08:00:00;1835.4;0.70;0.010
2010-07-30 08:20:00;1830.4;0.77;0.010
2010-07-30 08:40:00;1835.7;0.86;0.010
2010-07-30 09:00:00;1833.0;0.95;0.010
2010-07-30 09:20:00;1837.5;1.06;0.010
2010-07-30 09:40:00;1837.8;1.13;0.010
2010-07-30 10:00:00;1842.8;1.20;0.010
2010-07-30 10:20:00;1839.2;1.29;0.010
2010-07-30 10:40:00;1842.8;1.40;0.010
2010-07-30 11:00:00;1843.0;1.51;0.011
2010-07-30 11:20:00;1844.9;1.59;0.011
2010-07-30 11:40:00;1847.1;1.65;0.010
2010-07-30 12:00:00;1847.3;1.71;0.011
2010-07-30 12:20:00;1852.6;1.75;0.011
2010-07-30 12:40:00;1852.3;1.77;0.011
2010-07-30 13:00:00;1859.7;1.78;0.011
2010-07-30 13:20:00;1860.7;1.79;0.011
2010-07-30 13:40:00;1865.2;1.83;0.011
2010-07-30 14:00:00;1862.6;1.86;0.011
2010-07-30 14:20:00;1868.5;1.89;0.011
2010-07-30 14:40:00;1872.3;1.90;0.011
2010-07-30 15:00:00;1873.5;1.88;0.011
2010-07-30 15:20:00;1873.5;1.86;0.010
2010-07-30 15:40:00;1875.9;1.81;0.010
2010-07-30 16:00:00;1873.8;1.80;0.010
2010-07-30 16:20:00;1872.3;1.84;0.010
2010-07-30 16:40:00;1877.4;1.78;0.011
2010-07-30 17:00:00;1883.0;1.72;0.010
2010-07-30 17:20:00;1881.9;1.68;0.009
2010-07-30 17:40:00;1882.8;1.66;0.010
2010-07-30 18:00:00;1886.9;1.59;0.006
2010-07-30 18:20:00;1888.0;1.55;0.006
2010-07-30 18:40:00;1888.8;1.54;0.006
2010-07-30 19:00:00;1886.4;1.51;0.006
2010-07-30 19:20:00;1888.8;1.49;0.006
2010-07-30 19:40:00;1889.7;1.46;0.006
2010-07-30 20:00:00;1889.7;1.43;0.006
2010-07-30 20:20:00;1891.9;1.46;0.006
2010-07-30 20:40:00;1894.7;1.47;0.006
2010-07-30 21:00:00;1895.7;1.49;0.006
2010-07-30 21:20:00;1893.5;1.46;0.006
2010-07-30 21:40:00;1893.0;1.42;0.006
2010-07-30 22:00:00;1891.9;1.38;0.006
2010-07-30 22:20:00;1893.8;1.33;0.006
2010-07-30 22:40:00;1895.0;1.31;0.006
2010-07-30 23:00:00;1892.8;1.28;0.006
2010-07-30 23:20:00;1895.4;1.24;0.006
2010-07-30 23:40:00;1892.6;1.11;0.006
2010-07-31 00:00:00;1892.8;1.06;0.006
2010-07-31 00:20:00;1893.5;1.04;0.006
2010-07-31 00:40:00;1895.9;0.98;0.005
2010-07-31 01:00:00;1893.8;0.92;0.005
2010-07-31 01:20:00;1894.3;0.94;0.005
2010-07-31 01:40:00;1896.9;0.86;0.005
2010-07-31 02:00:00;1894.2;0.77;0.005
2010-07-31 02:20:00;1889.7;0.71;0.005
2010-07-31 02:40:00;1890.7;0.67;0.005
2010-07-31 03:00:00;1892.1;0.53;0.005
2010-07-31 03:20:00;1891.8;0.42;0.009
2010-07-31 03:40:00;1894.0;0.37;0.008
2010-07-31 04:00:00;1889.7;0.33;0.009
2010-07-31 04:20:00;1893.5;0.29;0.008
