Data file for DataLogger.
==============================================================================
COMPANY    : <Company name>
COMP.STATUS: Not Appl.
DATE       : 19/01/2015
TIME       : 12:21:11
FILENAME   : D:\Diver Office\CSV\bro_oevre_ctd_150119122111_88034.CSV
CREATED BY : SWS Diver-Office 3.0.90.7
==========================    BEGINNING OF DATA     ==========================
[Logger settings]
  Instrument type         =CTD-Diver=13
  Status                  =Started =0
  Serial number           =.N19-88034  312.
  Instrument number       =                    
                          =0
  Location                =bro_oevre_ctd
  Sample period           =M20
  Sample method           =T   
  Number of channels      =3
[Channel 1]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =1000.0    cm
  Master level            =0         CM WC
  Altitude                =10        m
[Channel 2]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Channel 3]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =30.000    mS/cm


[Series settings]
  Serial number           =.N19-88034  312.
  Instrument number       =                    
  Location                =bro_oevre_ctd
  Sample period           =00 00:20:00 0
  Sample method           =T   
  Start date / time       =00:00:00 15-05-14
  End date / time         =00:00:05 23-12-14
[Channel 1 from data header]
  Identification          =PRESSURE
  Reference level         =0.0       cm
  Range                   =1000.0    cm
  Master level            =0         CM WC
  Altitude                =10        m
[Channel 2 from data header]
  Identification          =TEMPERATURE
  Reference level         =-20.00    °C
  Range                   =100.00    °C


[Channel 3 from data header]
  Identification          =1: CONDUCTIVITY
  Reference level         =0.000     mS/cm
  Range                   =30.000    mS/cm


[Data]
16000
Date/time;Pressure[cm];Temperature[°C];1:Conductivity[mS/cm]
2014-09-30 09:40:00;1006.4;-1.26;0.001
2014-09-30 10:00:00;1006.4;-1.19;0.001
2014-09-30 10:20:00;1006.6;-1.15;0.001
2014-09-30 10:40:00;1006.4;-1.10;0.001
2014-09-30 11:00:00;1006.9;-0.98;0.001
2014-09-30 11:20:00;1006.6;-0.87;0.001
2014-09-30 11:40:00;1006.9;-0.81;0.001
2014-09-30 12:00:00;1007.1;-0.70;0.001
2014-09-30 12:20:00;1007.4;-0.56;0.001
2014-09-30 12:40:00;1007.6;-0.43;0.001
2014-09-30 13:00:00;1007.6;-0.36;0.001
2014-09-30 13:20:00;1007.8;-0.30;0.001
2014-09-30 13:40:00;1008.1;-0.23;0.001
2014-09-30 14:00:00;1008.1;-0.24;0.001
2014-09-30 14:20:00;1008.6;-0.26;0.001
2014-09-30 14:40:00;1008.6;-0.27;0.001
2014-09-30 15:00:00;1008.6;-0.28;0.001
2014-09-30 15:20:00;1008.8;-0.27;0.001
2014-09-30 15:40:00;1008.6;-0.25;0.001
2014-09-30 16:00:00;1009.3;-0.19;0.001
2014-09-30 16:20:00;1009.5;-0.23;0.001
2014-09-30 16:40:00;1009.8;-0.29;0.001
2014-09-30 17:00:00;1009.8;-0.41;0.001
2014-09-30 17:20:00;1010.2;-0.41;0.001
2014-09-30 17:40:00;1010.0;-0.41;0.001
2014-09-30 18:00:00;1010.5;-0.48;0.001
2014-09-30 18:20:00;1010.2;-0.57;0.001
2014-09-30 18:40:00;1010.5;-0.63;0.001
2014-09-30 19:00:00;1010.9;-0.69;0.001
2014-09-30 19:20:00;1010.5;-0.72;0.001
2014-09-30 19:40:00;1010.9;-0.77;0.001
2014-09-30 20:00:00;1011.2;-0.79;0.001
2014-09-30 20:20:00;1011.2;-0.90;0.001
2014-09-30 20:40:00;1011.0;-1.16;0.001
2014-09-30 21:00:00;1011.1;-1.23;0.001
2014-09-30 21:20:00;1011.4;-1.24;0.001
2014-09-30 21:40:00;1011.4;-1.26;0.001
2014-09-30 22:00:00;1011.9;-1.32;0.001
2014-09-30 22:20:00;1011.4;-1.36;0.001
2014-09-30 22:40:00;1011.0;-1.38;0.001
2014-09-30 23:00:00;1011.4;-1.37;0.001
2014-09-30 23:20:00;1011.4;-1.58;0.001
2014-09-30 23:40:00;1011.9;-1.74;0.001
2014-10-01 00:00:00;1011.4;-1.89;0.001
2014-10-01 00:20:00;1011.4;-1.93;0.001
2014-10-01 00:40:00;1011.9;-1.85;0.001
2014-10-01 01:00:00;1011.7;-1.63;0.001
2014-10-01 01:20:00;1011.6;-1.58;0.001
2014-10-01 01:40:00;1011.7;-1.63;0.001
2014-10-01 02:00:00;1011.7;-1.77;0.001
2014-10-01 02:20:00;1011.9;-1.76;0.001
2014-10-01 02:40:00;1012.1;-1.65;0.001
2014-10-01 03:00:00;1012.3;-1.65;0.001
2014-10-01 03:20:00;1011.9;-1.57;0.001
2014-10-01 03:40:00;1011.9;-1.47;0.001
2014-10-01 04:00:00;1011.9;-1.50;0.001
2014-10-01 04:20:00;1011.9;-1.64;0.001
2014-10-01 04:40:00;1012.2;-1.56;0.001
2014-10-01 05:00:00;1012.6;-1.52;0.001
2014-10-01 05:20:00;1012.6;-1.48;0.001
2014-10-01 05:40:00;1012.2;-1.40;0.001
2014-10-01 06:00:00;1012.6;-1.35;0.001
2014-10-01 06:20:00;1012.6;-1.31;0.001
2014-10-01 06:40:00;1012.4;-1.29;0.001
2014-10-01 07:00:00;1012.6;-1.36;0.001
2014-10-01 07:20:00;1012.4;-1.31;0.001
2014-10-01 07:40:00;1012.6;-1.38;0.001
2014-10-01 08:00:00;1012.9;-1.41;0.001
2014-10-01 08:20:00;1012.6;-1.37;0.001
2014-10-01 08:40:00;1012.9;-1.51;0.001
2014-10-01 09:00:00;1012.6;-1.54;0.001
2014-10-01 09:20:00;1013.1;-1.46;0.001
2014-10-01 09:40:00;1013.1;-1.41;0.001
2014-10-01 10:00:00;1012.6;-1.45;0.001
2014-10-01 10:20:00;1012.9;-1.45;0.001
2014-10-01 10:40:00;1013.1;-1.42;0.001
2014-10-01 11:00:00;1013.1;-1.35;0.001
2014-10-01 11:20:00;1013.1;-1.30;0.000
2014-10-01 11:40:00;1013.1;-1.21;0.001
2014-10-01 12:00:00;1013.1;-1.12;0.001
2014-10-01 12:20:00;1013.1;-0.98;0.001
2014-10-01 12:40:00;1013.3;-0.89;0.000
2014-10-01 13:00:00;1013.5;-0.72;0.000
2014-10-01 13:20:00;1013.3;-0.64;0.000
2014-10-01 13:40:00;1013.5;-0.58;0.000
2014-10-01 14:00:00;1013.8;-0.53;0.000
2014-10-01 14:20:00;1013.6;-0.49;0.000
2014-10-01 14:40:00;1013.8;-0.50;0.000
2014-10-01 15:00:00;1014.3;-0.59;0.000
2014-10-01 15:20:00;1014.1;-0.60;0.001
2014-10-01 15:40:00;1014.5;-0.69;0.001
2014-10-01 16:00:00;1014.3;-0.72;0.001
2014-10-01 16:20:00;1014.8;-0.70;0.001
2014-10-01 16:40:00;1014.8;-0.65;0.001
2014-10-01 17:00:00;1015.0;-0.66;0.001
2014-10-01 17:20:00;1015.4;-0.76;0.001
2014-10-01 17:40:00;1015.7;-0.92;0.001
2014-10-01 18:00:00;1016.0;-0.98;0.001
2014-10-01 18:20:00;1016.0;-0.97;0.001
2014-10-01 18:40:00;1016.2;-1.05;0.001
2014-10-01 19:00:00;1016.9;-1.04;0.001
2014-10-01 19:20:00;1016.7;-1.03;0.001
2014-10-01 19:40:00;1017.1;-1.04;0.001
2014-10-01 20:00:00;1016.7;-1.10;0.001
2014-10-01 20:20:00;1017.2;-1.24;0.001
2014-10-01 20:40:00;1017.7;-1.31;0.001
2014-10-01 21:00:00;1017.7;-1.22;0.001
2014-10-01 21:20:00;1018.1;-1.07;0.001
2014-10-01 21:40:00;1017.9;-1.05;0.001
2014-10-01 22:00:00;1017.9;-1.12;0.001
2014-10-01 22:20:00;1018.3;-1.25;0.001
2014-10-01 22:40:00;1018.4;-1.27;0.001
2014-10-01 23:00:00;1018.6;-1.21;0.001
2014-10-01 23:20:00;1018.4;-1.29;0.001
2014-10-01 23:40:00;1018.6;-1.27;0.001
2014-10-02 00:00:00;1018.6;-1.21;0.001
2014-10-02 00:20:00;1019.1;-1.19;0.001
2014-10-02 00:40:00;1019.5;-1.25;0.001
2014-10-02 01:00:00;1019.1;-1.17;0.001
2014-10-02 01:20:00;1019.6;-1.13;0.001
2014-10-02 01:40:00;1020.0;-1.11;0.001
2014-10-02 02:00:00;1019.8;-1.13;0.001
2014-10-02 02:20:00;1020.0;-1.18;0.001
2014-10-02 02:40:00;1020.7;-1.16;0.001
2014-10-02 03:00:00;1020.7;-1.11;0.001
2014-10-02 03:20:00;1021.0;-1.10;0.001
2014-10-02 03:40:00;1021.0;-1.08;0.001
2014-10-02 04:00:00;1021.2;-1.07;0.001
2014-10-02 04:20:00;1021.5;-1.09;0.001
2014-10-02 04:40:00;1021.7;-1.06;0.001
2014-10-02 05:00:00;1021.7;-1.08;0.001
2014-10-02 05:20:00;1022.0;-1.10;0.001
2014-10-02 05:40:00;1022.4;-1.13;0.001
2014-10-02 06:00:00;1022.7;-1.08;0.001
2014-10-02 06:20:00;1022.9;-1.07;0.001
2014-10-02 06:40:00;1022.9;-1.19;0.001
2014-10-02 07:00:00;1023.4;-1.22;0.001
2014-10-02 07:20:00;1023.6;-1.20;0.001
2014-10-02 07:40:00;1023.6;-1.16;0.001
2014-10-02 08:00:00;1023.6;-1.12;0.001
2014-10-02 08:20:00;1024.1;-1.09;0.001
2014-10-02 08:40:00;1023.9;-1.05;0.001
2014-10-02 09:00:00;1024.4;-1.05;0.001
2014-10-02 09:20:00;1024.8;-1.04;0.001
2014-10-02 09:40:00;1024.8;-0.95;0.001
2014-10-02 10:00:00;1025.0;-0.93;0.001
2014-10-02 10:20:00;1024.5;-0.88;0.001
2014-10-02 10:40:00;1024.4;-0.91;0.001
2014-10-02 11:00:00;1024.8;-1.01;0.001
2014-10-02 11:20:00;1024.8;-0.87;0.001
2014-10-02 11:40:00;1025.3;-0.63;0.001
2014-10-02 12:00:00;1025.5;-0.62;0.001
2014-10-02 12:20:00;1026.0;-0.63;0.001
2014-10-02 12:40:00;1025.8;-0.48;0.001
2014-10-02 13:00:00;1025.7;-0.56;0.001
2014-10-02 13:20:00;1025.8;-0.61;0.001
2014-10-02 13:40:00;1025.8;-0.63;0.001
2014-10-02 14:00:00;1025.8;-0.57;0.001
2014-10-02 14:20:00;1026.2;-0.53;0.001
2014-10-02 14:40:00;1025.8;-0.64;0.001
2014-10-02 15:00:00;1026.2;-0.63;0.001
2014-10-02 15:20:00;1026.3;-0.58;0.001
2014-10-02 15:40:00;1026.5;-0.66;0.001
2014-10-02 16:00:00;1026.5;-0.69;0.001
2014-10-02 16:20:00;1026.7;-0.71;0.001
2014-10-02 16:40:00;1026.5;-0.76;0.001
2014-10-02 17:00:00;1027.2;-0.79;0.001
2014-10-02 17:20:00;1027.2;-0.79;0.001
2014-10-02 17:40:00;1027.2;-0.86;0.001
2014-10-02 18:00:00;1026.7;-0.94;0.001
2014-10-02 18:20:00;1027.2;-0.98;0.001
2014-10-02 18:40:00;1027.2;-1.03;0.001
2014-10-02 19:00:00;1027.0;-0.98;0.001
2014-10-02 19:20:00;1027.2;-1.02;0.001
2014-10-02 19:40:00;1027.4;-1.09;0.001
2014-10-02 20:00:00;1027.0;-1.10;0.001
2014-10-02 20:20:00;1026.7;-1.16;0.001
2014-10-02 20:40:00;1027.2;-1.20;0.001
2014-10-02 21:00:00;1027.0;-1.20;0.001
2014-10-02 21:20:00;1026.7;-1.17;0.001
2014-10-02 21:40:00;1026.7;-1.23;0.001
2014-10-02 22:00:00;1027.5;-1.20;0.001
2014-10-02 22:20:00;1027.4;-1.20;0.001
2014-10-02 22:40:00;1027.2;-1.20;0.001
2014-10-02 23:00:00;1027.2;-1.24;0.001
2014-10-02 23:20:00;1027.0;-1.26;0.001
2014-10-02 23:40:00;1027.5;-1.24;0.001
2014-10-03 00:00:00;1027.2;-1.28;0.001
2014-10-03 00:20:00;1027.0;-1.35;0.001
2014-10-03 00:40:00;1026.9;-1.42;0.001
2014-10-03 01:00:00;1027.4;-1.41;0.001
2014-10-03 01:20:00;1027.0;-1.42;0.001
2014-10-03 01:40:00;1027.0;-1.49;0.001
2014-10-03 02:00:00;1027.2;-1.51;0.001
2014-10-03 02:20:00;1027.0;-1.56;0.001
2014-10-03 02:40:00;1026.3;-1.71;0.001
2014-10-03 03:00:00;1026.9;-1.76;0.001
2014-10-03 03:20:00;1026.5;-1.91;0.001
2014-10-03 03:40:00;1026.4;-2.03;0.001
2014-10-03 04:00:00;1026.3;-2.00;0.001
2014-10-03 04:20:00;1026.4;-1.97;0.001
2014-10-03 04:40:00;1026.2;-2.08;0.001
2014-10-03 05:00:00;1025.8;-2.12;0.001
2014-10-03 05:20:00;1025.5;-2.19;0.001
2014-10-03 05:40:00;1026.0;-2.19;0.001
2014-10-03 06:00:00;1026.2;-2.25;0.001
2014-10-03 06:20:00;1025.7;-2.28;0.001
2014-10-03 06:40:00;1025.5;-2.26;0.001
2014-10-03 07:00:00;1025.8;-2.19;0.001
2014-10-03 07:20:00;1025.5;-2.14;0.001
2014-10-03 07:40:00;1025.7;-2.46;0.001
2014-10-03 08:00:00;1025.1;-2.56;0.001
2014-10-03 08:20:00;1025.2;-2.63;0.001
2014-10-03 08:40:00;1025.2;-2.79;0.001
2014-10-03 09:00:00;1025.0;-2.81;0.001
2014-10-03 09:20:00;1024.8;-2.86;0.001
2014-10-03 09:40:00;1025.0;-2.88;0.001
2014-10-03 10:00:00;1025.0;-2.95;0.001
2014-10-03 10:20:00;1025.0;-3.00;0.001
2014-10-03 10:40:00;1025.0;-2.99;0.001
2014-10-03 11:00:00;1025.1;-2.82;0.001
2014-10-03 11:20:00;1025.0;-2.78;0.001
2014-10-03 11:40:00;1025.0;-2.59;0.001
2014-10-03 12:00:00;1024.8;-2.44;0.001
2014-10-03 12:20:00;1024.8;-2.32;0.001
2014-10-03 12:40:00;1024.8;-2.25;0.001
2014-10-03 13:00:00;1024.6;-2.08;0.001
2014-10-03 13:20:00;1024.4;-2.21;0.001
2014-10-03 13:40:00;1024.8;-2.30;0.001
2014-10-03 14:00:00;1024.6;-2.33;0.001
2014-10-03 14:20:00;1025.0;-2.37;0.001
2014-10-03 14:40:00;1025.0;-2.39;0.001
2014-10-03 15:00:00;1025.1;-2.45;0.001
2014-10-03 15:20:00;1025.0;-2.53;0.001
2014-10-03 15:40:00;1025.1;-2.54;0.001
2014-10-03 16:00:00;1025.5;-2.80;0.001
2014-10-03 16:20:00;1025.5;-3.73;0.001
2014-10-03 16:40:00;1025.5;-4.03;0.001
2014-10-03 17:00:00;1025.7;-3.78;0.001
2014-10-03 17:20:00;1025.9;-4.16;0.001
2014-10-03 17:40:00;1025.5;-4.17;0.001
2014-10-03 18:00:00;1025.5;-4.19;0.001
2014-10-03 18:20:00;1025.5;-4.41;0.001
2014-10-03 18:40:00;1026.1;-5.07;0.001
2014-10-03 19:00:00;1026.2;-5.16;0.001
2014-10-03 19:20:00;1026.4;-6.32;0.001
2014-10-03 19:40:00;1026.4;-6.61;0.001
2014-10-03 20:00:00;1026.6;-7.55;0.001
2014-10-03 20:20:00;1026.9;-6.57;0.001
2014-10-03 20:40:00;1027.1;-6.17;0.001
2014-10-03 21:00:00;1027.1;-6.56;0.001
2014-10-03 21:20:00;1027.3;-6.50;0.001
2014-10-03 21:40:00;1027.6;-6.34;0.001
2014-10-03 22:00:00;1027.6;-6.49;0.001
2014-10-03 22:20:00;1028.1;-6.83;0.001
2014-10-03 22:40:00;1027.8;-7.20;0.001
2014-10-03 23:00:00;1028.1;-7.46;0.001
2014-10-03 23:20:00;1028.0;-9.11;0.001
2014-10-03 23:40:00;1028.0;-9.68;0.001
2014-10-04 00:00:00;1027.8;-9.54;0.001
2014-10-04 00:20:00;1028.2;-8.39;0.001
2014-10-04 00:40:00;1028.3;-7.96;0.001
2014-10-04 01:00:00;1028.2;-8.16;0.001
2014-10-04 01:20:00;1028.5;-7.86;0.001
2014-10-04 01:40:00;1028.1;-8.20;0.001
2014-10-04 02:00:00;1028.5;-8.38;0.001
2014-10-04 02:20:00;1028.5;-7.95;0.001
2014-10-04 02:40:00;1028.3;-7.75;0.001
2014-10-04 03:00:00;1028.3;-7.66;0.001
2014-10-04 03:20:00;1028.7;-7.86;0.001
2014-10-04 03:40:00;1028.3;-7.40;0.001
2014-10-04 04:00:00;1028.3;-7.13;0.001
2014-10-04 04:20:00;1028.7;-6.98;0.001
2014-10-04 04:40:00;1028.8;-6.82;0.001
2014-10-04 05:00:00;1028.5;-6.80;0.001
2014-10-04 05:20:00;1028.8;-6.83;0.001
2014-10-04 05:40:00;1028.3;-6.75;0.001
2014-10-04 06:00:00;1028.5;-6.70;0.001
2014-10-04 06:20:00;1028.5;-6.66;0.001
2014-10-04 06:40:00;1029.0;-6.73;0.001
2014-10-04 07:00:00;1028.3;-6.71;0.001
2014-10-04 07:20:00;1029.2;-7.07;0.001
2014-10-04 07:40:00;1029.2;-7.00;0.001
2014-10-04 08:00:00;1029.2;-6.61;0.001
2014-10-04 08:20:00;1029.2;-6.96;0.001
2014-10-04 08:40:00;1029.2;-6.77;0.001
2014-10-04 09:00:00;1029.5;-6.67;0.001
2014-10-04 09:20:00;1029.5;-6.46;0.001
2014-10-04 09:40:00;1029.2;-6.26;0.001
2014-10-04 10:00:00;1029.5;-6.22;0.001
2014-10-04 10:20:00;1029.0;-6.10;0.001
2014-10-04 10:40:00;1029.2;-6.08;0.001
2014-10-04 11:00:00;1029.6;-5.91;0.001
2014-10-04 11:20:00;1029.7;-5.74;0.001
2014-10-04 11:40:00;1029.8;-5.68;0.001
2014-10-04 12:00:00;1029.7;-5.59;0.001
2014-10-04 12:20:00;1029.5;-5.45;0.001
2014-10-04 12:40:00;1029.7;-5.46;0.001
2014-10-04 13:00:00;1030.2;-5.27;0.001
2014-10-04 13:20:00;1030.0;-5.33;0.001
2014-10-04 13:40:00;1030.3;-5.23;0.001
2014-10-04 14:00:00;1030.4;-5.00;0.001
2014-10-04 14:20:00;1030.7;-4.92;0.001
2014-10-04 14:40:00;1030.9;-4.92;0.001
2014-10-04 15:00:00;1031.0;-4.94;0.001
2014-10-04 15:20:00;1031.7;-4.94;0.001
2014-10-04 15:40:00;1031.5;-4.96;0.001
2014-10-04 16:00:00;1031.5;-5.00;0.001
2014-10-04 16:20:00;1032.2;-5.03;0.001
2014-10-04 16:40:00;1031.9;-4.94;0.001
2014-10-04 17:00:00;1033.1;-4.99;0.001
2014-10-04 17:20:00;1033.1;-5.14;0.001
2014-10-04 17:40:00;1033.1;-5.06;0.001
2014-10-04 18:00:00;1033.5;-5.07;0.001
2014-10-04 18:20:00;1033.8;-5.15;0.001
2014-10-04 18:40:00;1033.5;-5.06;0.001
2014-10-04 19:00:00;1034.3;-5.30;0.001
2014-10-04 19:20:00;1034.5;-5.34;0.001
2014-10-04 19:40:00;1034.8;-5.17;0.001
2014-10-04 20:00:00;1035.5;-5.02;0.001
2014-10-04 20:20:00;1035.5;-4.89;0.001
2014-10-04 20:40:00;1035.7;-4.97;0.001
2014-10-04 21:00:00;1036.7;-5.02;0.001
2014-10-04 21:20:00;1036.4;-4.85;0.001
2014-10-04 21:40:00;1036.5;-4.91;0.001
2014-10-04 22:00:00;1036.5;-5.09;0.001
2014-10-04 22:20:00;1036.7;-5.13;0.001
2014-10-04 22:40:00;1036.9;-5.04;0.001
2014-10-04 23:00:00;1037.8;-4.74;0.001
2014-10-04 23:20:00;1037.7;-4.75;0.001
2014-10-04 23:40:00;1037.8;-4.93;0.001
2014-10-05 00:00:00;1038.1;-4.95;0.001
2014-10-05 00:20:00;1038.4;-4.80;0.001
2014-10-05 00:40:00;1038.4;-4.66;0.001
2014-10-05 01:00:00;1038.6;-4.82;0.001
2014-10-05 01:20:00;1038.8;-4.76;0.001
2014-10-05 01:40:00;1039.3;-4.76;0.001
2014-10-05 02:00:00;1039.5;-4.78;0.001
2014-10-05 02:20:00;1039.6;-5.03;0.001
2014-10-05 02:40:00;1040.5;-5.08;0.001
2014-10-05 03:00:00;1040.8;-5.29;0.001
2014-10-05 03:20:00;1040.5;-5.58;0.001
2014-10-05 03:40:00;1041.2;-5.82;0.001
2014-10-05 04:00:00;1041.2;-5.63;0.001
2014-10-05 04:20:00;1041.7;-5.43;0.001
2014-10-05 04:40:00;1041.7;-5.16;0.001
2014-10-05 05:00:00;1042.0;-5.00;0.001
2014-10-05 05:20:00;1042.0;-4.52;0.001
2014-10-05 05:40:00;1042.0;-3.90;0.001
2014-10-05 06:00:00;1042.2;-4.13;0.001
2014-10-05 06:20:00;1042.7;-4.16;0.001
2014-10-05 06:40:00;1042.9;-4.12;0.001
2014-10-05 07:00:00;1042.7;-4.26;0.001
2014-10-05 07:20:00;1043.2;-4.19;0.001
2014-10-05 07:40:00;1043.4;-3.82;0.001
2014-10-05 08:00:00;1043.4;-3.58;0.001
2014-10-05 08:20:00;1044.1;-4.05;0.001
2014-10-05 08:40:00;1044.4;-3.73;0.001
2014-10-05 09:00:00;1044.1;-3.31;0.001
2014-10-05 09:20:00;1044.4;-3.25;0.001
2014-10-05 09:40:00;1044.6;-3.21;0.001
2014-10-05 10:00:00;1045.1;-2.96;0.001
2014-10-05 10:20:00;1044.9;-3.12;0.001
2014-10-05 10:40:00;1044.9;-2.88;0.001
2014-10-05 11:00:00;1045.1;-3.02;0.001
2014-10-05 11:20:00;1045.6;-2.82;0.001
2014-10-05 11:40:00;1045.6;-2.71;0.001
2014-10-05 12:00:00;1045.4;-2.44;0.001
2014-10-05 12:20:00;1045.8;-2.27;0.001
2014-10-05 12:40:00;1045.3;-2.11;0.001
2014-10-05 13:00:00;1045.6;-1.94;0.001
2014-10-05 13:20:00;1045.6;-1.88;0.001
2014-10-05 13:40:00;1045.6;-1.86;0.001
2014-10-05 14:00:00;1046.0;-1.84;0.001
2014-10-05 14:20:00;1046.1;-1.80;0.001
2014-10-05 14:40:00;1045.9;-1.75;0.001
2014-10-05 15:00:00;1046.0;-1.72;0.001
2014-10-05 15:20:00;1045.9;-1.72;0.001
2014-10-05 15:40:00;1045.9;-1.70;0.001
2014-10-05 16:00:00;1045.9;-1.82;0.001
2014-10-05 16:20:00;1046.0;-2.09;0.001
2014-10-05 16:40:00;1045.9;-2.49;0.001
2014-10-05 17:00:00;1045.9;-2.17;0.001
2014-10-05 17:20:00;1046.4;-2.12;0.001
2014-10-05 17:40:00;1046.4;-2.19;0.001
2014-10-05 18:00:00;1046.8;-2.35;0.001
2014-10-05 18:20:00;1046.5;-2.78;0.001
2014-10-05 18:40:00;1047.0;-2.95;0.001
2014-10-05 19:00:00;1047.0;-3.13;0.001
2014-10-05 19:20:00;1046.8;-3.36;0.001
2014-10-05 19:40:00;1046.8;-3.33;0.001
2014-10-05 20:00:00;1047.0;-2.86;0.001
2014-10-05 20:20:00;1047.2;-2.81;0.001
2014-10-05 20:40:00;1046.6;-3.14;0.001
2014-10-05 21:00:00;1047.2;-3.33;0.001
2014-10-05 21:20:00;1046.8;-3.63;0.001
2014-10-05 21:40:00;1047.4;-4.30;0.001
2014-10-05 22:00:00;1047.2;-5.22;0.001
2014-10-05 22:20:00;1046.7;-5.49;0.001
2014-10-05 22:40:00;1046.7;-5.64;0.001
2014-10-05 23:00:00;1046.8;-5.68;0.001
2014-10-05 23:20:00;1046.0;-6.00;0.001
2014-10-05 23:40:00;1046.0;-6.37;0.001
2014-10-06 00:00:00;1046.0;-6.91;0.001
2014-10-06 00:20:00;1045.7;-6.48;0.001
2014-10-06 00:40:00;1045.7;-7.04;0.001
2014-10-06 01:00:00;1045.7;-7.02;0.001
2014-10-06 01:20:00;1045.7;-7.32;0.001
2014-10-06 01:40:00;1045.0;-7.51;0.001
2014-10-06 02:00:00;1045.3;-7.39;0.001
2014-10-06 02:20:00;1044.8;-7.73;0.001
2014-10-06 02:40:00;1044.5;-7.96;0.001
2014-10-06 03:00:00;1044.9;-7.85;0.001
2014-10-06 03:20:00;1044.8;-7.99;0.001
2014-10-06 03:40:00;1044.1;-8.03;0.001
2014-10-06 04:00:00;1044.3;-7.94;0.001
2014-10-06 04:20:00;1043.8;-7.75;0.001
2014-10-06 04:40:00;1044.2;-7.56;0.001
2014-10-06 05:00:00;1043.6;-9.54;0.001
2014-10-06 05:20:00;1043.5;-9.50;0.001
2014-10-06 05:40:00;1043.8;-9.14;0.001
2014-10-06 06:00:00;1043.5;-8.99;0.001
2014-10-06 06:20:00;1043.0;-8.80;0.001
2014-10-06 06:40:00;1042.8;-9.47;0.001
2014-10-06 07:00:00;1042.7;-10.12;0.001
2014-10-06 07:20:00;1042.4;-9.14;0.001
2014-10-06 07:40:00;1042.1;-8.52;0.001
2014-10-06 08:00:00;1042.1;-8.20;0.001
2014-10-06 08:20:00;1042.1;-9.20;0.001
2014-10-06 08:40:00;1041.8;-10.06;0.001
2014-10-06 09:00:00;1041.4;-9.83;0.001
2014-10-06 09:20:00;1041.6;-8.98;0.001
2014-10-06 09:40:00;1041.1;-9.37;0.001
2014-10-06 10:00:00;1040.6;-8.96;0.001
2014-10-06 10:20:00;1040.2;-8.12;0.001
2014-10-06 10:40:00;1040.6;-8.48;0.001
2014-10-06 11:00:00;1040.2;-7.98;0.001
2014-10-06 11:20:00;1039.9;-7.67;0.001
2014-10-06 11:40:00;1039.5;-7.85;0.001
2014-10-06 12:00:00;1039.0;-7.57;0.001
2014-10-06 12:20:00;1039.5;-7.28;0.001
2014-10-06 12:40:00;1039.5;-7.29;0.001
2014-10-06 13:00:00;1039.3;-6.96;0.001
2014-10-06 13:20:00;1039.0;-6.68;0.001
2014-10-06 13:40:00;1038.8;-6.73;0.001
2014-10-06 14:00:00;1038.6;-6.68;0.001
2014-10-06 14:20:00;1039.0;-6.62;0.001
2014-10-06 14:40:00;1038.6;-6.42;0.001
2014-10-06 15:00:00;1038.9;-6.21;0.001
2014-10-06 15:20:00;1039.3;-6.15;0.001
2014-10-06 15:40:00;1038.8;-6.24;0.001
2014-10-06 16:00:00;1038.8;-6.20;0.001
2014-10-06 16:20:00;1038.8;-6.30;0.001
2014-10-06 16:40:00;1038.8;-6.33;0.001
2014-10-06 17:00:00;1039.3;-6.37;0.001
2014-10-06 17:20:00;1039.0;-6.37;0.001
2014-10-06 17:40:00;1038.8;-6.44;0.001
2014-10-06 18:00:00;1039.3;-6.83;0.001
2014-10-06 18:20:00;1038.8;-6.61;0.001
2014-10-06 18:40:00;1039.3;-6.47;0.001
2014-10-06 19:00:00;1039.3;-6.55;0.001
2014-10-06 19:20:00;1038.6;-6.66;0.001
2014-10-06 19:40:00;1039.0;-6.51;0.001
2014-10-06 20:00:00;1039.0;-6.54;0.001
2014-10-06 20:20:00;1039.0;-6.10;0.001
2014-10-06 20:40:00;1039.1;-6.16;0.001
2014-10-06 21:00:00;1039.3;-6.02;0.001
2014-10-06 21:20:00;1039.3;-5.82;0.001
2014-10-06 21:40:00;1038.9;-5.58;0.001
2014-10-06 22:00:00;1038.8;-5.78;0.001
2014-10-06 22:20:00;1038.6;-6.09;0.001
2014-10-06 22:40:00;1038.6;-6.42;0.001
2014-10-06 23:00:00;1039.0;-6.59;0.001
2014-10-06 23:20:00;1039.0;-6.68;0.001
2014-10-06 23:40:00;1038.8;-7.02;0.001
2014-10-07 00:00:00;1038.8;-7.67;0.001
2014-10-07 00:20:00;1038.3;-7.89;0.001
2014-10-07 00:40:00;1038.8;-7.85;0.001
2014-10-07 01:00:00;1038.6;-8.13;0.001
2014-10-07 01:20:00;1039.0;-8.29;0.001
2014-10-07 01:40:00;1039.0;-8.07;0.001
2014-10-07 02:00:00;1039.4;-7.95;0.001
2014-10-07 02:20:00;1038.8;-8.19;0.001
2014-10-07 02:40:00;1038.8;-8.19;0.001
2014-10-07 03:00:00;1039.0;-8.19;0.001
2014-10-07 03:20:00;1039.2;-7.58;0.001
2014-10-07 03:40:00;1039.0;-8.72;0.001
2014-10-07 04:00:00;1038.8;-8.82;0.001
